latitude,longitude,name,similar_entries
13.0839943020055,77.64385892644782,lwzJQhDNjFeZaGu,0
12.941266632251436,77.45607967243131,ZtGYasvPbFraLKt,0
13.079364414475078,77.54146125669205,scHiTOxyvnkkeoK,0
12.920466687436784,77.46194735287851,kDCpRTCvAAxSHki,0
12.910422441231065,77.59244420713948,IiUaIKLepwZKsK,1
12.91128729120406,77.59196143907485,IiUaIKLepwZlKsK,1
13.061704191299947,77.46981109255367,YThcnZeITZSBWti,0
13.017528953796576,77.62423507924213,UGMWtjvSRqgJVnG,0
13.041627852440817,77.72598449428236,OUidkjxBLedTuHH,0
13.033651630319612,77.71765686327974,izdTHTBEbYaEgOX,0
12.99804690574572,77.62951874620994,PUEPIdrCLOanVoe,0
12.906721488679834,77.703402737544,AHzXGncOYekvbc,1
12.905894120524152,77.70314403967068,AHzXGncOYekMvbc,1
12.870097156197234,77.561422159409,wUimqZxiywwEpgW,0
13.052554034724048,77.72506751778647,WmrWTJjSeoDNKrY,0
12.854642265109044,77.5179598672417,PSKniQjkACaYDAF,0
13.00623614473353,77.64876609500438,ldVvnlZYRRQIARe,0
13.001475807423242,77.55459404363185,zXFOuQMpUCQNvwN,0
13.016351065442011,77.71404579925819,cfCcavzCtxehzgB,0
13.09147894409711,77.64326136511889,bYYGjWYrhFUbeMw,0
12.873426272892434,77.5921946937887,RDRnTMfmYfSiWLa,0
13.028659386729384,77.50803626398752,DkRreiaFouYeugQi,1
13.028495876891585,77.50866651128297,DkRreiaFouYeugQ,1
12.964336643381412,77.61389928547896,UhTpjPyNxMNPLTu,0
13.080471963574963,77.54533922401212,ZMBcVAKMKMvEWGe,0
12.963957957891685,77.5837200103863,FJPspVZZjtCpGhD,0
12.99987048203448,77.55501223440146,VVYyShvmxawkABS,0
12.904325943557756,77.56540885997418,FtLcazuLGZorHIp,0
12.869157461734234,77.55454982733838,QXhfUHXfnEuMLzK,0
12.905168032394233,77.5355798459731,MOevNigvbIPFlIw,0
12.875896286236395,77.53438207632158,yedOHCLujmIAmrw,0
12.98390380633271,77.67301245978192,yEBaScGavnPNhaO,0
12.890110831870947,77.69536264026017,gbxCPStfxHtqGPj,0
12.866617755019345,77.70629123406499,xUkXBAtfaYztalY,0
13.07524687410115,77.67856557014484,LkdKFkvwYOizHhG,0
12.980733152028042,77.52556090482467,aXvBGKUTNkPDxiFC,1
12.981675576082754,77.52547079308427,aXvBGKUTNkPDxiF,1
12.9300119012902,77.64535691047556,SdxKQfPDkfXEQK,1
12.929778624282552,77.64581473048007,SGdxKQfPDkfXEQK,1
12.909851255891247,77.58992158916205,rkWeIcJsMGhJvVj,0
12.929430321928512,77.50693086836928,faGJXWFYNHSPmtc,0
12.961521794123197,77.57741532769106,QZWPyfoWhsGVegx,0
12.858558717824383,77.5109453535563,gimvnlEtvGcieTP,0
12.902685707150813,77.46886736718902,kUeXLNDvRBgMgJ,1
12.903632180722267,77.46820673983098,kUeXLNDkvRBgMgJ,1
12.921842339897498,77.6929273744465,zMnIJyjWeDzIiFN,0
12.97348295810113,77.60259963365255,JJppBmEBESHHEKM,0
12.886193657931258,77.73511735093368,iLozbVApJSXmlET,0
13.064702966701422,77.49609751621796,qRkXfDsDXmkPhiV,0
12.865977089105556,77.71936637402595,djfMAJHQMwctzlr,0
12.908993466406608,77.56406845773755,aTVCnxWtroJHYze,0
13.052556859213947,77.49718136259126,KUDVyRreQFprfGM,0
12.885114665739929,77.52955419628107,oghZJueuCoOVFFb,0
13.095235978047375,77.70128319630311,qwyZbldyIiMwAtX,0
12.988970331127083,77.66838578721922,mdwjLVCzawRJRbF,0
12.955737528819505,77.61363584129509,ubwcOdJpSzYjTsq,0
13.062249102271164,77.51225826728168,tjMQLReAgmwYMHS,0
12.912561157517365,77.45269410198722,WVmetzSiurfiAUL,0
13.05794786650627,77.49674734038459,ozDTqvwhYQBROfD,0
12.942994116993807,77.54395972660689,kevkYpwoeByGkFr,0
12.876977716210854,77.65820070784042,dMUDcoSkcZbFKdV,0
12.9609750742182,77.57004911513958,kAbqVgEBpxFnneeo,1
12.961413207268308,77.5701986714893,kAbqVgEBpxFnnee,1
12.87696321330928,77.73722144896529,lTtlymCLWsWZWsVq,1
12.876734974137625,77.73676928056967,lTtlymCLWsWZWsV,1
13.02433907672632,77.56113473638331,iBRAngLgCvBRSdG,0
13.023596018993656,77.61059258513713,OQwFZvRDfaPmST,1
13.022952201172007,77.61072905674307,OQwFZvRDfaXPmST,1
12.882688890768325,77.66603175839333,phXvLqAWrLDZhtd,0
12.985068405516786,77.644001918419,UHFkwweTReUSDKq,0
12.913284860683058,77.64198736990933,NibgfyKYxNWbeKLg,1
12.913891870741413,77.64292343726254,NibgfyKYxNWbeKL,1
13.065421730944058,77.69673169859486,qJppelDtodtuwlS,0
12.860315387151598,77.7143775743037,oUvkVqDnWziwqkHa,1
12.85951774445022,77.71387691147562,oUvkVqDnWziwqkH,1
12.890606168163076,77.45334686478998,gJCMWixYCxiCsRi,0
13.020305562227255,77.5442600086023,AFqPgmEocwIFzLt,0
13.076336636054206,77.5082574295252,ToRGkjGtfriNKrG,0
12.893467960567875,77.46530154187165,uSpRTMsPPxpYrXYN,1
12.893056501237504,77.46607831104976,uSpRTMsPPxpYrXY,1
12.992600358225152,77.62052874789671,FWnMoObNBQumEbF,0
13.04168760924579,77.64935554543437,LXeVIjVTvcHGAuR,0
13.078606164277724,77.7223662971908,VbKDuThUkVhCEke,0
13.0413161250691,77.55980602980698,jpwlGIswRSROHnHt,1
13.041375542186174,77.55885515583745,jpwlGIswRSROHnH,1
12.887756245970763,77.53659350005746,iULvrIPjlCxIbaS,0
12.988600480293544,77.57209660370212,dqBETBbjtnmCjfyH,1
12.988729396959902,77.5730175491244,dqBETBbjtnmCjfy,1
12.863799004993828,77.6445252884224,nLZxHFpewcAGrx,1
12.863857839760296,77.64525981346615,nLZxHFpbewcAGrx,1
13.072817905036429,77.69625070264614,uvzKVBQcyXHtZVW,0
12.9240467148676,77.53196518120795,QzpbfuMOwCwbYwA,0
12.993881315442666,77.490472819496,SHOpYBxDzUqDXVC,0
12.855773228585832,77.4635382285752,ppNmjapNRDwzKSG,0
13.016537703333771,77.66186593930021,VDpxVLdUJWsrQRd,0
12.903448960347603,77.61073602008587,NIhGiaebgXkNTXz,0
12.996925421274756,77.60442642157506,vbzvUUZmcsYlSNW,0
12.860435533116888,77.68204501455031,tKPqearmjjeXJKF,0
12.946383084712975,77.73090426762626,tQJDehlAWgvqTVj,0
12.855660930952936,77.70590251044901,YlJipaMJEgYDLGL,0
12.923196081773847,77.73550458655778,sybMQAzuUVMldcW,0
12.900088937115903,77.52488980876971,kNhxxUpqqPJLmeh,0
13.041367049616436,77.68444569296669,DoogkGPglaOVapTC,1
13.041282667497551,77.68541158942642,DoogkGPglaOVapT,1
13.047106620581305,77.60154707312995,AfxToToeaPWvZWPw,1
13.047939981112282,77.60200775302715,AfxToToeaPWvZWP,1
13.0435234384504,77.60829812761374,oktOgZVpMgzkIoQ,0
12.918628289352752,77.60075689383656,dYtwXpiLZZGKyXp,0
12.956031520622656,77.74012492847581,NnvpamKFZgFAymr,0
13.071556629798,77.47753799223393,epgERAsQdMmYvlWO,1
13.071232120777262,77.47760892661283,epgERAsQdMmYvlW,1
13.00589489600269,77.44596756912635,OIuTonvpKemVxgj,0
12.985372620688407,77.50694461983957,cJsgpIDaapwLLzL,0
12.956936676183368,77.70543799380077,QGKQMGFUVAUvHwbi,1
12.957702860098651,77.70571513564552,QGKQMGFUVAUvHwb,1
12.87397810072609,77.57244539745791,xbqFuavSOQEbmvv,0
12.888716682375655,77.68973237486811,jXlmRpRPbcSCigw,0
13.01197463582547,77.6634152294553,zPSWlKdbuVOtkqR,0
12.93490366167268,77.72460942191499,ZxqUVgjukCQVYmT,0
12.984760393104564,77.69799223313464,cNiURThlENYskRGc,1
12.98379326762034,77.69712205599838,cNiURThlENYskRG,1
13.072866889856384,77.46666114456406,DBhEnsjgbbSoIUZY,1
13.072764361338807,77.46578816770143,DBhEnsjgbbSoIUZ,1
13.08963594037944,77.73822510633508,tNKXZupORAhTcLB,0
12.92785866309319,77.5202284836594,XfKIVKiFANgrzFL,0
12.923348531347644,77.6777859617299,eDSyWpjMyyocOyY,0
12.956780061053566,77.47937813881859,mMwvSDnetrjTSDh,0
13.069205242417286,77.74304771295466,kKcvnpZxEITgtWn,0
12.996603997740378,77.6732917286815,jsCAcWwwZaVQJWj,0
13.036746311770452,77.49266374342837,IpIbcehVaYtLLQH,0
12.917993898622584,77.6033346325464,UwyonqUKbSPzXSa,0
12.90456522566418,77.5269870456673,pXiQXYXRSplaDGz,0
13.08510125727592,77.45277820218568,BKDioYovhahsMLe,0
12.865343457895348,77.52254096479727,AxKufLnhldOPnv,1
12.86453358805387,77.52222343546472,AxKufWLnhldOPnv,1
12.885317731180356,77.6798333493538,NdDtvDjHpfaPiyH,0
12.876307472750092,77.54438747922613,zqRqksOVHZNxmRj,0
13.074674598041211,77.57028659348619,pttxSxLaIpzZxHx,0
12.940810811369593,77.70197591904015,KdTDLHVuPULRgFl,0
12.860928157946915,77.69970491145052,WWNOGyYeqfvkmmx,0
13.048584050055588,77.46829898047024,TOKCbBDbOFiAkeE,0
13.037340469485128,77.556055789032,JIisjtNghRsdZr,1
13.038002292899373,77.55518970910002,JKIisjtNghRsdZr,1
12.964937116743272,77.64424296233474,KMXYsjDVZBtjByM,0
12.99332458298431,77.47070937109535,wybMltMlRsyUSZUm,1
12.992645532787025,77.47036482863632,wybMltMlRsyUSZU,1
12.97645101507344,77.69596626361553,eZhnAOaNvkrmaZd,0
13.003310588595037,77.71872418395287,HhAfeqRCcyXQQMC,0
12.877380319595192,77.62435024384662,IUIUrQnxTdPuvgN,0
12.897589395345712,77.72644443972894,NvfVdgksiTNCgpF,0
13.020006910444373,77.63064690871603,LrmrIIpDnzxnKEfZ,1
13.019958540069586,77.63117946817779,LrmrIIpDnzxnKEf,1
12.993784480687092,77.54732491896804,JPDlSIxcnMvREbx,0
12.859828871196928,77.64417158385288,LGohaCXZoyALWDM,0
12.854450254586537,77.44794147108246,hsGOVBKAoXyAoNB,0
12.91486517147418,77.62069407674497,NjBuSQsdLLpocYw,0
12.97371043441312,77.61435900074176,XWyBWdhElXWkSsU,0
12.866080525723588,77.6778206968997,KLbWzaMSxQizCvS,0
12.945651780120432,77.48222520338571,jQWgMYpmzAHYzHe,0
12.960093389196809,77.69009933630142,KxRKKqiAJLYhYMB,0
12.957595206397286,77.65464293501037,xKYRkBITsRosvMx,0
12.864746145717993,77.47818832071141,NRfshQaysaMRWIA,0
13.02408021173729,77.61917823277334,joTFJKovMIUVQtvT,1
13.02313642694156,77.6188856392673,joTFJKovMIUVQtv,1
13.08573377038932,77.49010419865816,kpqhwoqJYWmaitW,0
12.941648937359348,77.54177971343692,UWPAOdWOoDDQLsI,0
12.862181603204514,77.46421702618314,IfCkjzOQKtbPJee,0
12.992370716821002,77.69933522285154,KdTUHUUKLYARyfX,0
13.0878617962132,77.55324619759426,fEvlCaVXFFuAHzk,0
12.88152577605366,77.46534213158606,lLKnbTkIlrLJifE,0
13.082620353557733,77.67532087942362,GVuGPdbPLNDBxgc,0
12.942065728480124,77.73847981478065,UAuIbMnrqHgViZv,0
13.060270998801476,77.656210474125,ukAcnnNJEQJefQP,0
13.050048880465722,77.61627522926547,ArnQxoKYkDZyFatX,1
13.050933020153586,77.61541489644745,ArnQxoKYkDZyFat,1
12.955848113423874,77.57710088020065,ooeqqlxEaLOhdIr,0
12.912617786795586,77.64010510097604,OAAObErlxdVkOet,0
13.088860515192447,77.62559194175351,hefDlnEonRQwJmB,0
12.926325962044828,77.61283746633481,CnRfsPRFUuNJhw,1
12.925830489138152,77.61288427596799,CnRfsPRFUuNJhAw,1
13.05390596129051,77.68370116303475,ryFAGHHkenZGxjN,0
12.869230061023067,77.63807033999299,dtMmdVfCfDeIbiL,0
12.968524843386168,77.5889061618351,jpHAiXjdJjPimTc,0
12.87193944546078,77.5981432201486,AtAdbtgwGLoFlic,0
12.980145232405622,77.59174941119585,NRWiVJWuPOCeZVU,0
12.8561194508244,77.69788928872615,BQpBtdNGIRjYTRUm,1
12.856367845397632,77.69812096038447,BQpBtdNGIRjYTRU,1
13.074672612327694,77.45991592136482,sSoPpXKpdFYXxHF,0
13.02371107013222,77.54687108462714,glFalYEzWEsaqSX,0
13.095226718940271,77.7350317576778,JdJPAWxkuCCAKrx,0
12.953014246057304,77.54120877680218,qNgKGyXMCehfNnW,0
12.920542628513248,77.58031382985547,dzuXQcYlKqAjgZJ,0
13.091079884468552,77.65082670257753,tnEYDnFDJouBjHY,0
12.948789513033107,77.65649654635507,lWndPrbYBwtVjA,1
12.94874788759558,77.65738603952238,lWndPrbYBwtVjAU,1
12.97266173928224,77.66617967948828,EkkrUCSmBLTSTz,1
12.97227366105218,77.66638536493184,EkkrUCSmBLTSTzC,1
13.05937872081814,77.59086556244421,fsQDbbsUZCWicXN,0
12.9838044455549,77.62490628721899,hwqgDBUcZbgmHxzw,1
12.98325809316214,77.62456361199615,hwqgDBUcZbgmHxz,1
12.938626021188425,77.5008422388505,KFAzSYSuqRxBxBz,0
12.873641879792304,77.63736943172368,TadhTexQbIhorfb,0
13.07641664527941,77.54604293507771,pXRWmAVyotyqYtH,0
13.02933631899468,77.51380417011072,UlwrkwvpctzsLBG,0
12.95972503560298,77.6520054314993,RciNFriZVRkMnhL,0
12.864781175259758,77.51605084206672,tSPaHnvEbJJEjru,0
13.026272913134571,77.69457204498492,wdsAMecxiDrAamd,0
13.01178860958911,77.49533129620495,UDwbAQBMeUPfXca,0
12.943048093294951,77.6117946792802,FFPXMGtUqxDXodv,0
13.0041429909131,77.57626910736319,OhHSbmTBeTbmTKz,0
12.88916236825773,77.46684160282129,kcLzdPeCnkqlhlv,0
13.049015322648197,77.70099857968026,kJwjWmAbRrpSeFW,0
12.862253188678062,77.69304177577604,BQyMXKoPTHzzoZm,0
12.862223734334902,77.48145978294608,ExGKmWBmEbrgrzX,0
13.022900912404197,77.72603844658217,acketlKpXhcGiMcw,1
13.023813559447447,77.72701595285761,acketlKpXhcGiMc,1
12.921329814302062,77.65404871111215,yOmcagHtiMsceOH,0
13.0028379497566,77.67110015790284,zsXGztDGTiYIiKk,0
13.014058430176547,77.68870919389487,biSfdxNiyizULhFr,1
13.014668107435602,77.68940311761234,biSfdxNiyizULhF,1
12.881502467901583,77.651931183901,KqNJrejuJqrVjwan,1
12.88202623318066,77.65240043155025,KqNJrejuJqrVjwa,1
13.00233717353651,77.71554150170374,GDVQKUQtzFJBWkY,0
12.921253237963857,77.65875185329628,JwWgwFfCibUbkmx,0
13.08375499578768,77.73490608622076,vKPmBXuxEARXlZg,0
12.94248034416279,77.6863718447919,hGTRCNOMzcyxMag,0
12.85930043118904,77.62225386336692,KmyDmxIapLOKhiW,0
12.875932506270509,77.68085992283225,oPsIbIGTAWgckJf,0
12.941760278407502,77.54600123669374,WWPDDTjjKNMDtap,0
13.035150143983053,77.71643425949962,hiYBsWslVlovoPY,0
12.984034930524128,77.63529443607555,lYSgWGNZnYmBGDF,0
12.880450079912151,77.71691688742465,kqWIMeaoZrwqGW,1
12.880257101540009,77.71619509732918,kqWIdMeaoZrwqGW,1
12.967795840141378,77.46720126913056,IWHcGBYNHUYKZOJ,0
12.988959488362129,77.52393824459799,zhaWaYdsRLmTooJ,0
13.047809700233993,77.66422930668637,hDZCNhmjBxZkXDv,0
13.00340552138041,77.62266594427153,HFdKKRkHUmdOVqw,0
13.071465324803423,77.44629196576336,rGkCicxdHNhBRWc,0
12.911427271292458,77.56110917337057,ccfGqYGPOcwLBwZ,0
13.094701156635042,77.64107442540937,IXkWqTDSNvXiafO,0
13.062125588632744,77.50885443333213,HLuSmtUuvqhoyMY,0
12.933610264850335,77.6141503404373,OdlpurLXUGhiCaS,0
12.866478938467486,77.58657476451842,kLjDePipuNdQYRY,0
12.936271323326196,77.55350704824914,nvdUvfplxjiPYGLK,1
12.935942067948242,77.55277629852074,nvdUvfplxjiPYGL,1
12.999274753895047,77.55183662910922,wyahFihpVcSJdck,0
12.88161616722303,77.45850959145827,jsvMAeBSSLnbfSv,0
13.09073737309692,77.65700944161512,docNiWIhtusveKq,0
12.995647938492295,77.72774753400029,OqJijwWCfiglkf,1
12.996545517087128,77.72680079196536,OqJijwWCfigslkf,1
13.040510542117008,77.44930125130489,hTEBAWYvcKuAvNuA,1
13.040691830321908,77.44958029828143,hTEBAWYvcKuAvNu,1
12.9024870061424,77.45840395727625,XNerJTBBvYyqRNc,0
12.89796523051202,77.7399753856908,PfbzjRwwQMklEiD,0
12.871993340685457,77.50966818349103,CYuBtPCgDJFWZz,1
12.87297277725915,77.5092097432339,CYuBtPCgDJFWZLz,1
12.967836570531569,77.52564738467736,LOgdSCRsXuMQLJ,1
12.968423492485426,77.5263591647188,LOgNdSCRsXuMQLJ,1
12.931736486920368,77.48186012999109,NKPftpjZlAggUCv,0
13.067655108488085,77.63704130975269,bgRZHJqNIwPCuMI,0
13.00164404829794,77.62958002219757,ZAJnKCFBinARdsn,0
12.863074968569457,77.71872802096837,ZWJQYMoZEoklxce,0
12.877933850460602,77.48893867737064,JSYIWDDWPYOeWqO,0
12.855694421005415,77.66597271056196,VKbZbsWmEVpAxYQ,0
12.978727056534876,77.56493962640232,wRehcKJMtKwLNkl,0
12.905581581460352,77.7081927898423,KjfmIWbZbjJvRHL,0
13.009394151552245,77.62518681170839,ElUlHRrHhaEfcxX,0
12.875187089600148,77.64271436862619,biQyPcWBIzkwZDl,0
12.987291080653057,77.68729160943059,tbmgCjpsBBaQtEq,0
12.897874314647195,77.71540553405434,GJwyCyMNEySoQlS,0
12.946085269735786,77.56985893843552,UmJKGtRBtZMvAiH,0
13.096715206797793,77.73976603229612,iFmSXJZYvhzcuQL,0
13.050586774712908,77.60248186504988,HHfmFmqtRRrFqud,0
12.905612725851448,77.53067755007163,UdmPbaSQHXYUjXZ,0
12.879337510490284,77.66047713956009,RZXzrxjpGnUnpzq,0
12.885201957566672,77.58790442629811,owcPWlILgqCOtpM,0
12.928280744405551,77.49802359939844,jOJWONdYjTcSjyj,0
12.860238236120928,77.53468606046233,cKuUcmOiFdoBYHZ,0
13.060814831284784,77.5237514701282,SvtadFcxZZhZmXf,0
13.06051125222901,77.6900964266167,oLLotcExJdQqFbd,0
12.884131183320212,77.44672143023804,ikONQSMkWmihgjP,0
12.990572001910747,77.5568528047748,FkgmdXfQWFLiMCw,0
12.88258121248434,77.51129916237748,KmmBqkaneOFwVfW,0
12.921870378885348,77.58995304900085,qyYbtMGMOuVbnxA,0
13.088532624318292,77.55927265920825,btzGHZDqWolXMWe,0
12.977211745362393,77.47490206122878,vfSyjUIajJLcGeu,0
12.88060336993844,77.66553239263794,GfSfNIaFCpgpBes,0
13.07758505498536,77.62937571414975,PJzoRUmbXOEGjGH,0
12.90307644927818,77.73529386358086,DixjOhqtvAdiSWg,0
12.860410715374512,77.70126409548934,ZbRlYFHJZlemlcg,0
13.00562174416363,77.47403696367965,bVWuJHPDKrkGyqG,0
12.97894562093194,77.67529067882526,WEeegLYYvdQftC,1
12.979512285181071,77.67509941857045,WEeeTgLYYvdQftC,1
13.023699424215256,77.52356916803753,ytuqkpYPdwphopm,0
12.995737723240692,77.46042724936811,YfxWxCKlmeOQrN,1
12.996578909171006,77.46102703189466,YfxWxCKllmeOQrN,1
13.086560816939032,77.70122879797715,MrjYiKFDVosaAjL,0
12.947872807626844,77.4770501064582,qdUtWNBvbtuZnil,0
12.988645818816542,77.53089514334232,DBDGxHfguqOEbop,0
13.043459194236014,77.60418237459251,CLUfDxWsNRlwZHg,0
13.032857032495604,77.49677651709341,OCLSBShQbPRvpgU,0
12.906931821134114,77.54691737056216,YfiGoOwmnQLyjRi,0
12.93203102300669,77.73580675858881,YApDJtqauwNgAHN,0
13.020546758780547,77.5931312983971,oEJllKszAxQaEaY,0
12.948942450749657,77.50384471772102,QkMhLEJVsvkOWIp,0
13.041372358779812,77.50291044144336,VLHkwWryfdbdhHN,0
13.030830271968986,77.68109204927613,woLNuGHIyFutqqT,0
13.00777610347502,77.53102153073158,ttjpAppqdIOtlgFD,1
13.008681418475398,77.53104197377067,ttjpAppqdIOtlgF,1
13.081970319072475,77.64048600586894,mZYydyyDPPpPzuvQ,1
13.082611478813291,77.64135173922654,mZYydyyDPPpPzuv,1
13.06963089656738,77.70391190546917,iUcpSxGJjDRaZCq,0
13.04868728301752,77.4603651866623,KdxeZrLpKWPOHiO,0
13.061330598983483,77.65465874383648,DiAlBOqofqXTfiT,0
12.853504814210924,77.54323261990245,qYiNGLQDcCBbBNr,0
12.856242552156216,77.54152273365084,bzzaIJThXyJXbor,0
12.93277823404058,77.57048618248045,nrfjoBfdogrQQxd,0
12.930001031187972,77.5111738259859,QkwzQyaQqYbgzoP,0
13.085766459539768,77.65233988776347,cgWUWBJqaVrOolO,0
13.062307813326989,77.49254697530905,eZVvqYradDFHGWy,0
12.959026230876434,77.45580672878855,InXyxxYvuOtrwxBz,1
12.959393805006028,77.4551648807429,InXyxxYvuOtrwxB,1
13.08383291707718,77.7225306781199,jJVysWnvThEfVN,1
13.084566707224695,77.72250141649225,jEJVysWnvThEfVN,1
13.09475997477985,77.54369528765183,QcmbKHLRVzKopHoz,1
13.09444933031956,77.5446840225588,QcmbKHLRVzKopHo,1
13.028646743711718,77.54081547085381,uOfuqQKCfUvxLHzl,1
13.028152795007465,77.5401814132808,uOfuqQKCfUvxLHz,1
12.88636709348197,77.57976962571708,ZqvgwmPEoXzgQv,1
12.887177567085196,77.58021503223337,ZlqvgwmPEoXzgQv,1
13.004264576622074,77.56316645808795,yLlHSCHUezLTStAe,1
13.004859567971828,77.56383840233818,yLlHSCHUezLTStA,1
13.0712862742982,77.5473429839044,CrCgXFmgUzERwQn,0
12.952581272261009,77.59260230889464,zpVccYFOysOPBb,1
12.95173791816718,77.5924337409394,zpVccYFOcysOPBb,1
12.909540111736163,77.73538139129816,bbyIrLxZerivvyH,0
12.8666725004145,77.65034938717764,OhvhIuhUeIhJVxE,0
13.03715708517685,77.6193845659269,OlBYPNYBsPdUWIL,0
13.068043114409562,77.58078352093078,jAuCBcIOebjPtL,1
13.068513832472346,77.58094941255723,jAuCBcIOJebjPtL,1
13.07265733459942,77.60297409013289,SPGFVLoTKeaphGl,0
13.089957257233053,77.69899532846183,LQfhhHnoOZxXJZE,0
13.01961150467799,77.61659044724574,NjvldpTqMFjNvMv,0
12.926823676619389,77.58184943586507,UHvHflhMWGpvEzuo,1
12.925973954751749,77.5815832823657,UHvHflhMWGpvEzu,1
12.96581469336097,77.5269333927206,jPKsYKmnRlcIteL,0
13.04119265108171,77.47023634589236,BoJCqoJklxplftqF,1
13.041767170437144,77.47074862380704,BoJCqoJklxplftq,1
13.006894686743175,77.57664270567749,YWceWqRLvizUsFW,0
13.027664847425886,77.68831148502451,abPUkveuBTZyvNQ,0
12.980829220717792,77.67176533193587,eXmTPoTnqAZhYnV,0
13.09303929372572,77.5040550775161,xSqLSOLKrljikUy,0
12.987105940751633,77.6675700141708,tlRKGSfyXpdnszG,0
12.888148074058355,77.49578211490498,riKAKZfpzWWgqEC,0
12.857767444414067,77.55587183813707,UaNAjlVwovchJv,1
12.857468690240426,77.55611115267352,UaNAjlVmwovchJv,1
12.925228694522502,77.53493872611567,SYgrIhsaCxBHBh,1
12.92609060825365,77.53502269361812,SYgOrIhsaCxBHBh,1
12.878184565201378,77.67181095732555,RXWHxGrDCilrNTm,0
12.991290921629334,77.46277796989571,LUCJDdIUoXjSdke,0
12.976873314072744,77.67744447070262,GGyIQNLuyQuVsao,0
13.078424846022434,77.60425564179276,kjLLmhjgfgWBGfn,0
13.004949913349392,77.59111131421943,wWunSrwPQqAqciY,0
12.853371834698338,77.62566124238208,ZfPuYUtJPaAyrzw,0
12.906391780256648,77.7326947953712,lFiZgUTsYsmCcve,0
12.891257378855991,77.63532350212812,YAsqEAHoRqfIXEu,0
13.092268276719906,77.62601494566229,EYSEhwhuWVPoNFe,0
12.901460082871486,77.7391517852236,zdSedwsmTjFbTRq,0
13.092552190651489,77.52968714999449,XbOtjZlbsSqrrYRV,1
13.092026407912927,77.53052606656772,XbOtjZlbsSqrrYR,1
12.919368332629396,77.47650191099304,cwPnQlblARQNxgc,0
13.018302469482109,77.65401141826068,TAevJytephHIrIRM,1
13.018549738860244,77.65474959636333,TAevJytephHIrIR,1
12.879764527270344,77.73931861222104,uRUXGHDRExEeeHb,0
